,muon_eta,muon_id,muon_iso,muon_phi,muon_pt,passes_trigger
22295,-0.12502943,1.0,0.0,2.0955575,58.505596,1
22296,-2.1668959,0.0,1.8052737,2.4588606,1.2459418,0
22297,1.3604915,0.0,98.36624,0.047712494,17.75604,0
22298,-1.8961633,0.0,1.3887719,-1.8894925,1.5869308,0
22299,-2.9150217,0.0,1.422686,-1.1074735,0.6543984,0
22300,-1.3544315,0.0,1.0360173,-0.56959087,1.5845014,0
22301,-0.8013966,1.0,40.28953,-0.5934206,25.629744,0
22302,-1.9596641,0.0,0.0,0.16036192,3.2600713,0
22303,-1.9259605,0.0,0.0,-0.62189233,1.6835182,0
22304,1.177687,1.0,85.75275,1.9423971,32.1911,0
22305,1.83945,0.0,34.807987,-0.658839,1.9985703,0
22306,0.87756556,1.0,96.68065,2.8296242,5.2748194,0
22307,0.40474153,1.0,119.653366,1.320146,51.84106,0
22308,-0.7288676,0.0,114.62012,-0.5167147,19.238596,0
22309,2.802814,0.0,2.741574,0.67868537,0.9854302,0
22310,-1.8490769,0.0,87.44887,-2.2545369,5.9013753,0
22311,1.450847,0.0,173.0252,1.8971374,5.0931096,0
22312,-1.4659705,0.0,18.07355,0.25574905,4.9553647,0
22313,1.5928459,0.0,0.733602,-1.2217184,1.811148,0
22314,-0.26914942,0.0,5.6603193,-1.0996441,5.932236,0
22315,0.033462618,1.0,99.88219,2.1852016,92.17502,0
22316,2.1146626,0.0,0.0,1.6229601,1.8533878,0
22317,-1.609405,0.0,1.6196642,0.9387931,3.5262048,0
22318,2.292032,0.0,3.1243973,-0.6143332,1.0018636,0
22319,2.4277773,0.0,1.283134,-2.9323223,1.1984295,0
22320,-1.9546267,0.0,1.2165276,-0.715564,0.9148699,0
22321,-2.8773625,0.0,1.7779512,-0.15416205,1.7386359,0
22322,-0.7581585,1.0,84.71599,-1.1020969,23.581867,0
22323,-2.2489607,1.0,2.903155,-2.3371475,2.295635,0
22324,-3.6175673,0.0,0.0,2.318144,0.3826857,0
22325,-1.3779069,1.0,121.22357,-3.0106654,6.1613364,0
22326,1.4071276,1.0,34.510445,1.0445846,45.92241,0
22327,-0.6943126,1.0,70.45304,-1.1957723,10.232059,0
22328,-2.0802164,0.0,0.70342654,-1.0465769,21.555094,0
22329,-1.4947103,0.0,1.1439546,-2.3699315,2.2495918,0
22330,-0.9792883,0.0,4.131936,0.8295363,4.892653,0
22331,0.7781014,0.0,64.5981,0.41013768,4.7230244,0
22332,-2.0700014,0.0,0.0,0.66514033,1.0058796,0
22333,-0.738806,1.0,1.690049,2.3467636,4.3404717,0
22334,-2.2655787,1.0,0.0,-1.9653614,1.8365057,0
22335,-1.2925861,0.0,3.0362704,0.389771,2.2477248,0
22336,-2.0986238,0.0,0.0,1.2051765,1.8023059,0
22337,-0.45952997,0.0,12.689823,1.6447443,19.72191,0
22338,-0.65707093,0.0,67.43519,0.87370116,23.74826,0
22339,-1.2950807,0.0,78.03375,1.341766,2.0829155,0
22340,0.007265396,0.0,137.79593,-1.2150958,12.500057,0
22341,-1.9967636,0.0,0.26629514,0.95967144,1.2636845,0
22342,1.5871291,1.0,30.060226,0.24782099,10.044544,0
22343,-0.37961647,0.0,142.62955,-0.051111493,8.761761,0
22344,-0.25622907,1.0,71.13372,-2.9721355,35.926758,0
22345,-0.4045508,1.0,0.0,0.27603284,95.83463,1
22346,-1.3598826,1.0,0.0,1.1849486,80.67086,1
22347,2.390646,0.0,0.0,0.14214824,65.25699,0
22348,-2.3787906,0.0,0.0,-2.6603043,1.1680678,0
22349,-2.4389272,0.0,1.6812334,2.8792596,2.0232766,0
22350,2.2862792,0.0,0.5144876,-0.2759615,0.8214505,0
22351,-2.3021562,0.0,0.0,-1.0250069,0.78834206,0
22352,1.7782682,0.0,11.594987,2.4027636,2.5572395,0
22353,2.31346,0.0,0.0,0.49063665,1.1873515,0
22354,2.1673667,0.0,3.2305212,-0.56832945,2.1327076,0
22355,-2.2031033,0.0,0.0,0.59253937,0.5155617,0
22356,-2.1884687,0.0,0.7956703,-1.7852654,0.745405,0
22357,-0.11358479,0.0,29.046236,-2.8895776,21.605494,0
22358,-1.3641484,0.0,42.51523,2.178377,41.40737,0
22359,2.1177175,0.0,0.0,-0.05364531,63.834545,0
22360,-0.61300236,0.0,327.58658,0.70426387,25.602922,0
22361,2.253655,0.0,0.0,2.5765347,0.54513663,0
22362,1.9415234,0.0,12.202324,1.3258574,1.137285,0
22363,-0.2774376,0.0,141.61748,-0.30644718,3.2655456,0
22364,1.2546506,0.0,170.9873,2.0767517,5.5002637,0
22365,0.022302654,0.0,31.976385,-1.9032894,3.311436,0
22366,1.7223002,0.0,1.0885805,-0.1664768,96.47778,0
22367,-2.4694521,0.0,166.8208,-0.74241847,9.789752,0
22368,1.8835882,0.0,2.6223657,2.2085686,2.063593,0
22369,0.8730598,0.0,0.0,0.63945776,3.3766,0
22370,2.059511,0.0,0.0,-0.05503763,1.1402111,0
22371,-2.3602295,0.0,0.0,-0.72298723,1.8390656,0
22372,-0.48516625,0.0,25.101345,-2.6783962,24.409145,0
22373,1.0855951,1.0,0.0,-0.47921872,93.48299,1
22374,-0.20173058,0.0,36.502968,-1.82233,5.237148,0
22375,-1.6220808,0.0,0.0,0.73579633,1.424372,0
22376,-1.8092811,0.0,1.0876212,0.86148185,1.4886671,0
22377,-2.0148857,0.0,0.0,2.128308,0.90233207,0
22378,-2.2179856,0.0,0.56293637,2.9500694,3.2626243,0
22379,0.32347777,0.0,0.0,0.864552,0.12770826,0
22380,-0.9671972,0.0,7.281357,-3.1299858,2.291988,0
22381,2.1744921,0.0,1.9700541,0.8507274,0.8435159,0
22382,-1.5032618,1.0,14.613314,-1.2716032,13.426084,0
22383,0.54855543,0.0,1.2691749,0.09767194,5.2064357,0
22384,-1.8882169,0.0,0.0,1.1531236,1.4114848,0
22385,1.0189782,0.0,55.576916,2.5512948,8.112606,0
22386,-1.6671077,0.0,0.3654452,2.1126335,1.181553,0
22387,-2.2215524,0.0,1.7342124,2.0649452,1.529233,0
22388,-1.0723388,1.0,0.9033109,-2.4219038,105.01927,1
22389,-2.1953676,0.0,5.728342,1.4663147,1.026515,0
22390,2.2953074,0.0,1.972051,-1.2976362,68.10561,1
22391,-2.040122,0.0,0.25773633,-3.1016018,0.86836064,0
22392,-1.1213177,1.0,44.847206,2.9032657,11.172311,0
22393,2.1623566,0.0,1.9267306,0.360962,1.3680053,0
22394,-0.3174414,1.0,30.242441,1.1985765,35.165073,0
22395,-0.1735667,0.0,27.87905,1.4114286,22.756065,0
22396,1.2081877,0.0,50.064827,2.9896097,3.541461,0
22397,1.4693646,0.0,4.088128,-0.21955658,1.2763839,0
22398,2.2007573,0.0,0.0,0.24754432,12.28497,0
22399,-0.6390807,0.0,7.1638913,0.93731576,3.9386215,0
22400,-0.87633073,1.0,0.0,-2.4443955,65.60338,1
22401,-1.1483935,1.0,0.0,-2.7959456,56.49397,1
22402,-0.42265183,0.0,43.446537,1.1978266,13.950344,0
22403,0.53849137,0.0,140.94217,-2.5773463,4.2132344,0
22404,-1.6040423,0.0,10.242885,-2.1826115,2.1628177,0
22405,-2.2000117,1.0,0.19271025,0.6528656,89.6734,1
22406,-0.9193626,0.0,90.338715,-0.6324305,4.208936,0
22407,-1.3498342,1.0,2.2105792,0.8574566,6.2539144,0
22408,1.2674632,1.0,22.258429,-0.4736486,9.740018,0
22409,-2.169796,0.0,0.39174214,1.5137422,1.1097555,0
22410,-1.951413,0.0,0.0,-0.763188,0.9568811,0
22411,0.6660982,0.0,76.25286,-1.4982653,5.981735,0
22412,0.5070452,0.0,0.0,-0.022762122,7.8164544,0
22413,-2.154786,0.0,0.64619,1.9115148,1.6549884,0
22414,1.653871,1.0,2.369597,-0.7694137,2.3397906,0
22415,1.2507534,0.0,0.0,1.823703,13.336945,0
22416,-1.2435437,1.0,16.754885,0.84502715,24.390078,0
22417,-1.8525188,0.0,2.1852894,1.7221549,1.865424,0
22418,-0.3424734,0.0,68.861534,-1.0955541,7.8187547,0
22419,2.3990102,0.0,0.0,0.39381456,1.4340044,0
22420,-1.8324652,0.0,0.0,1.0981398,1.2766775,0
22421,-0.0025382186,0.0,0.0,1.272449,5.573281,0
22422,-1.4937826,0.0,0.0,-1.9102148,1.4050453,0
22423,-2.0649414,0.0,0.0,-2.640548,1.6453001,0
22424,0.29362276,0.0,14.668369,-2.614467,9.775039,0
22425,1.2814907,0.0,37.062138,2.3771014,7.408886,0
22426,1.3418792,1.0,3.0367885,2.4183671,3.2714562,0
22427,1.6994219,0.0,5.083919,-0.004639938,2.913243,0
22428,0.47950992,0.0,240.37798,-2.5997014,16.450703,0
22429,-6.664119,0.0,0.0,-0.21881704,0.5882989,0
22430,-1.2746023,1.0,101.869675,-2.0916514,84.711586,0
22431,-0.13225071,0.0,40.951736,0.9570793,3.3215306,0
22432,2.4841814,0.0,0.0,3.0233204,2.462086,0
22433,-1.3341688,0.0,0.0,0.065080084,1.669607,0
22434,-0.51881903,1.0,21.002699,-0.37563813,5.1779575,0
22435,2.0984004,0.0,0.0,-0.5618889,0.9997056,0
22436,-0.72774553,0.0,139.43242,-2.577899,18.948124,0
22437,-0.52273464,0.0,81.43646,-0.41502002,5.446132,0
22438,1.9471351,0.0,0.0,0.29110977,0.99086815,0
22439,1.8266661,0.0,0.0,-2.670625,1.4135982,0
22440,2.1304588,0.0,1.1401688,-2.6023693,0.81471467,0
22441,1.6318942,1.0,0.5985193,2.3082607,82.351265,1
22442,4.9237227,0.0,0.0,2.2671564,0.6496097,0
22443,-0.9454066,0.0,106.96119,-1.7092115,3.6263137,0
22444,-2.1577806,0.0,1.2912749,2.2187169,0.9535967,0
22445,-1.3808699,0.0,5.491843,3.027156,1.536324,0
22446,-0.259421,1.0,35.919197,2.3875787,5.8133006,0
22447,-1.4171673,0.0,22.935274,-2.90336,2.4708846,0
22448,0.88993025,1.0,92.1447,-2.0909808,90.818245,0
22449,-0.89711994,1.0,3.7001238,2.7750435,206.83556,0
22450,-1.5482237,0.0,2.5544004,2.8005342,1.1553581,0
22451,0.8145185,1.0,87.40046,-1.3652958,5.814013,0
22452,1.5045199,1.0,5.5824747,2.107643,18.75852,0
22453,-1.170144,1.0,34.49136,0.7130524,87.77639,0
22454,1.1748204,0.0,29.138512,-0.29322386,4.132078,0
22455,-0.53824776,0.0,50.60539,0.27354226,4.700693,0
22456,1.8398172,0.0,3.0081894,-1.4907056,2.1398714,0
22457,0.71959513,1.0,88.47773,-1.0159222,83.11296,0
22458,1.768952,0.0,0.0,0.45645833,1.8971468,0
22459,2.2338777,0.0,0.0,-2.8887668,1.4114531,0
22460,1.8700502,0.0,1.3316908,-0.8091566,0.96439147,0
22461,-0.89821327,0.0,140.00063,-0.5121441,4.925277,0
22462,-0.004130074,0.0,0.0,-0.009660472,3.0625284,0
22463,-2.2979183,0.0,0.42406103,1.1192689,20.004072,0
22464,-1.001017,1.0,45.88837,-0.73431164,54.367325,0
22465,-1.3214663,1.0,44.65339,-1.034524,9.225078,0
22466,-2.187939,1.0,0.0,-0.79295164,3.191818,0
22467,-1.0103747,1.0,37.756783,1.8254697,22.87153,0
22468,-0.9094878,1.0,54.972397,-1.0239131,87.65791,0
22469,-1.2983873,0.0,95.38883,-2.3592622,15.290368,0
22470,-1.2912403,1.0,1.7391341,-0.510562,3.152041,0
22471,1.4170715,0.0,19.899961,-0.3440377,1.5300678,0
22472,-2.3844342,0.0,0.0,-1.6737016,1.3308066,0
22473,1.9336777,0.0,10.744234,0.7099374,1.0111207,0
22474,1.6959016,0.0,0.0,2.5337343,1.0971876,0
22475,-1.9353985,0.0,0.7204914,0.7434256,0.88659066,0
22476,-2.3310652,0.0,0.8580927,-0.42173886,1.5413761,0
22477,-2.1001008,0.0,0.0,-0.7416536,1.4872737,0
22478,-1.2172483,1.0,39.444347,2.503451,31.05476,0
22479,-2.2024853,0.0,0.0,2.2308438,1.0754918,0
22480,2.1230721,0.0,0.18531242,1.0052966,1.2357506,0
22481,-2.10861,0.0,0.0,1.1500822,1.030357,0
22482,0.71687526,1.0,5.7235084,-0.13652326,4.440574,0
22483,1.7990396,0.0,0.0,-0.41999614,1.1427237,0
22484,0.7192909,1.0,1.219753,-0.051443137,10.274189,0
22485,-0.09200107,1.0,40.646965,-2.211579,15.878966,0
22486,0.047057804,0.0,1.7131107,1.9878913,4.957865,0
22487,1.7759683,0.0,0.0,-1.7638837,1.3938664,0
22488,1.6556114,0.0,0.0,2.33394,1.1030895,0
22489,-1.0387367,1.0,104.3929,0.029170893,83.08958,0
22490,-1.767572,0.0,0.0,-2.6726046,4.6861405,0
22491,2.1386817,0.0,2.855918,-1.6627014,0.8514951,0
22492,1.657309,0.0,0.0,-0.53916216,1.6511196,0
22493,2.2082942,0.0,0.0,-2.577604,1.1872555,0
22494,-1.9751312,0.0,3.9635139,-1.185907,0.8768674,0
22495,2.4452543,0.0,1.7001638,-2.5879533,1.025597,0
22496,-0.41573676,0.0,141.83983,2.7661684,26.91367,0
22497,2.0119562,0.0,0.4093844,2.1900594,3.380135,0
22498,-2.4793727,0.0,0.52283204,2.3079107,0.6136204,0
22499,0.6048278,1.0,41.853554,-1.0448899,13.566051,0
22500,-1.9742109,0.0,3.370152,-1.4964094,4.2374077,0
22501,-2.608942,0.0,0.0,-1.5645069,0.47440815,0
22502,2.1410391,0.0,0.0,-1.5970826,1.0447876,0
22503,-2.3811278,0.0,18.969706,-0.91800445,1.1708412,0
22504,1.8839424,0.0,0.0,-1.0682179,0.84888405,0
22505,0.61367893,1.0,47.368557,1.3455517,55.11526,0
22506,-1.3155291,1.0,2.2916021,0.7469265,7.408086,0
22507,-0.1941807,0.0,15.085717,2.0709496,4.363617,0
22508,1.2932087,1.0,24.915657,-1.6512309,19.897865,0
22509,-0.46087366,1.0,43.37437,-1.164519,44.869987,0
22510,-1.0594145,1.0,105.70894,1.7886581,53.549248,0
22511,-2.0071008,0.0,1.4590892,0.6022046,1.2810853,0
22512,-0.8879277,1.0,1.8999317,0.5312823,82.821236,1
22513,2.0569465,0.0,0.0,-0.18692625,1.0085677,0
22514,-1.4213454,0.0,8.957059,2.500023,3.98555,0
22515,-1.2838134,1.0,0.0,-1.5074922,142.94795,1
22516,-1.2007359,1.0,14.81128,0.6931707,12.130139,0
22517,1.7049791,0.0,0.0,1.1849855,1.5555538,0
22518,0.059705682,1.0,0.0,0.51190704,78.30386,1
22519,1.4918104,0.0,1.1880939,1.0403662,67.63529,0
22520,1.5802913,0.0,0.5415169,1.2739742,1.6798868,0
22521,0.8341079,1.0,19.007013,-0.1587854,25.585361,0
22522,2.1289139,0.0,0.0,2.075127,1.7042528,0
22523,-1.1389079,0.0,3.6215048,1.6797256,11.187244,0
22524,-1.9846745,0.0,0.0,2.4499204,1.1658283,0
22525,0.89765763,0.0,0.5364973,1.3780286,7.4592586,0
22526,-2.0788639,0.0,0.0,0.34255898,2.3708289,0
22527,1.3729343,0.0,16.121214,-1.7094592,2.205008,0
22528,-1.9978343,0.0,0.88163567,-0.3521867,1.5264772,0
22529,-2.2438493,1.0,1.3513756,-2.9448633,3.4826121,0
22530,-0.8992294,0.0,1.1779797,0.7164902,236.82349,0
22531,-0.4875521,0.0,20.604519,-0.7249228,6.922497,0
22532,-0.2975581,1.0,48.22415,0.07724777,10.748492,0
22533,0.398958,0.0,221.30743,-0.35210526,6.959999,0
22534,1.9557433,0.0,4.2075872,1.241583,1.6565635,0
22535,-0.5599718,0.0,53.685684,-2.2488766,4.6589913,0
22536,0.44077584,1.0,70.398254,-0.65697646,19.811556,0
22537,-2.0236814,0.0,1.2667819,2.2117743,0.88785315,0
22538,1.8511891,0.0,0.0,1.8078444,0.96302027,0
22539,-2.2886262,0.0,0.0,-2.2685716,1.0703759,0
22540,2.5992794,0.0,0.9671946,-1.4689689,0.9068262,0
22541,-1.2055738,0.0,2.4881508,1.0026457,2.4777887,0
22542,-0.36019564,1.0,54.924644,1.5025727,6.4539943,0
22543,2.4112852,0.0,0.5489446,1.2213509,2.8037763,0
22544,-0.8228356,0.0,0.0,2.4743109,10.394401,0
22545,0.13245872,0.0,26.745148,-0.8971526,26.68242,0
22546,-1.1373166,0.0,0.0,1.7861683,32.711437,0
22547,-0.8290256,0.0,123.955246,-1.3993118,56.02029,0
22548,0.8471026,1.0,0.0,0.92683756,104.07625,1
22549,0.7712527,1.0,0.0,3.0304139,5.089889,0
22550,-0.7867949,1.0,33.139748,-2.4075694,62.958084,0
22551,0.2297503,1.0,63.19096,2.2983003,17.094004,0
22552,1.4943938,0.0,17.712631,-2.102927,1.6495377,0
22553,2.0376046,0.0,0.46214867,1.4590908,1.7487268,0
22554,1.7692585,0.0,0.31088117,-1.7896528,127.2675,0
22555,0.85877943,0.0,11.689312,0.5207199,8.2480345,0
22556,-0.4481038,1.0,68.35459,-2.4987607,44.758575,0
22557,0.0002221596,0.0,0.0,0.7534891,9.820753,0
22558,0.44496685,0.0,15.435345,-1.0473797,12.009475,0
22559,0.56957173,0.0,32.912846,-1.0692691,8.795352,0
22560,0.81482476,0.0,34.740883,-1.3973444,10.427581,0
22561,-1.1813185,1.0,11.688014,-3.0798886,7.2453337,0
22562,-1.418167,0.0,0.0,-2.8966913,2.022665,0
22563,-0.69641435,1.0,110.571495,-2.8267994,19.254124,0
22564,-0.5908601,0.0,2.2408104,1.1563609,4.8840566,0
22565,0.9697402,1.0,0.52035105,-1.6590202,54.21424,1
22566,2.3247917,1.0,168.50363,-1.0096837,4.294767,0
22567,1.7440712,0.0,0.0,2.4409583,1.5925902,0
22568,-1.2792318,0.0,169.8565,1.3307716,25.982492,0
22569,2.140588,0.0,0.55575055,2.44986,1.0207317,0
22570,-0.13615261,0.0,11.651586,1.5475187,223.55672,0
22571,0.30579898,1.0,123.140175,-2.9972281,30.20344,0
22572,-2.0167162,1.0,3.4905758,-2.7614832,2.67555,0
22573,1.7832309,0.0,0.0,1.1005644,1.8049021,0
22574,1.235724,0.0,113.06846,1.9699581,8.481273,0
22575,-1.2202668,1.0,39.705257,0.79182696,38.206894,0
22576,-0.2720068,0.0,77.6111,-3.0964916,15.254138,0
22577,0.65200746,1.0,23.91373,-2.0187109,28.371948,0
22578,0.99241465,0.0,39.358368,2.4191847,22.604902,0
22579,0.33197853,1.0,0.0,1.2172117,77.53653,1
22580,0.24994011,0.0,5.57891,0.22210048,7.27892,0
22581,1.5841236,1.0,15.500694,-1.4603809,59.475098,0
22582,1.7988219,0.0,1.039133,0.64695436,1.9102587,0
22583,1.8964154,0.0,0.0,0.17685021,8.285897,0
22584,-1.004539,1.0,1.6602398,-3.1301746,35.193108,1
22585,2.2869458,0.0,0.92887837,2.0700643,1.0146309,0
22586,-1.4358652,0.0,0.54892445,-1.9645661,1.2225467,0
22587,-0.6480009,0.0,39.97882,-2.7983441,5.0291877,0
22588,-1.494099,0.0,238.75937,0.48151654,45.375443,0
22589,1.9073014,0.0,0.0,-0.3070477,2.5436084,0
22590,1.6994772,1.0,50.555977,-2.4730773,67.961624,0
22591,-1.8034881,0.0,0.46479005,-1.1222911,0.9078519,0
22592,2.1746778,0.0,0.9467718,-2.6375604,1.1720493,0
22593,2.5936491,0.0,0.6015526,0.060582828,1.5193908,0
22594,2.0594242,0.0,0.2408709,1.2230163,1.5052496,0
22595,0.74925333,1.0,68.044975,-1.0634995,38.387634,0
22596,1.2858351,0.0,21.303654,1.8498063,3.7078764,0
22597,-0.67707324,0.0,165.92395,-1.0175252,12.823068,0
22598,0.9809139,0.0,0.0,2.5645518,5.7193093,0
22599,2.1841648,0.0,0.0,-1.1029519,0.8641705,0
22600,2.4296048,0.0,1.4573653,0.020032043,1.4361936,0
22601,-1.7710334,0.0,0.53193307,-1.411753,1.1314237,0
22602,1.0345984,0.0,8.623145,-1.846294,12.103199,0
22603,0.0037010387,1.0,35.622234,-0.23002641,14.384392,0
22604,-0.30737755,0.0,26.848707,-2.7908244,53.498913,0
22605,-1.364171,0.0,79.40611,2.180257,24.30492,0
22606,-1.1012549,1.0,49.743053,-2.5543227,90.29644,0
22607,0.7378659,0.0,0.0,-2.9261732,4.50653,0
22608,-1.85502,0.0,4.3987303,2.0454721,1.9839056,0
22609,0.83510363,1.0,76.15371,3.0132446,5.5961895,0
22610,-2.1222365,0.0,8.76525,-2.8578675,1.0137649,0
22611,0.17663951,1.0,0.9602661,1.9426452,90.60111,1
22612,-2.2411435,0.0,4.2146997,-0.29960012,2.1071079,0
22613,-2.1286147,0.0,1.1717705,-1.807187,1.5596836,0
22614,1.6050087,0.0,0.40719938,1.1725448,3.3596652,0
22615,0.8983806,0.0,0.0,2.4846954,4.2055035,0
22616,-2.3172035,0.0,0.0,2.799041,1.5097066,0
22617,-2.3208625,0.0,0.0,2.1095822,0.99765676,0
22618,-1.1634704,1.0,0.41083297,-2.9201083,7.4547358,0
22619,-0.2909365,1.0,23.77428,-1.8085958,6.308481,0
22620,-1.4557627,0.0,376.97433,-2.7260175,6.479062,0
22621,2.3541248,0.0,17.64422,-1.1965197,1.3426985,0
22622,2.0202012,0.0,0.2805399,1.7645143,0.7927956,0
22623,0.9638245,0.0,0.69991827,-0.5475438,4.1952205,0
22624,-2.0397615,0.0,0.77273816,0.80895436,1.3156576,0
22625,2.3649995,0.0,0.0,1.1314372,2.3461635,0
22626,1.3319756,1.0,115.62759,-1.1915672,8.288111,0
22627,0.18700847,0.0,182.01562,2.7284536,14.246779,0
22628,2.1384947,0.0,3.2925074,-2.0793781,1.8765191,0
22629,-2.0875123,0.0,0.83913565,-3.0493765,6.576833,0
22630,-1.7341263,0.0,0.0,-1.2964649,1.0738708,0
22631,-2.4541368,0.0,0.0,-0.01956477,1.1577127,0
22632,-2.0858808,0.0,0.3405373,-2.678872,0.84101224,0
22633,1.3903548,0.0,0.7405763,0.26823202,1.5958797,0
22634,-0.66333437,0.0,96.63079,-1.0073006,8.326326,0
22635,-0.94288045,1.0,56.68627,-2.2345812,12.405614,0
22636,2.3062859,0.0,0.6207447,0.51052445,1.6377194,0
22637,0.61910814,0.0,28.415386,-1.1918395,16.74448,0
22638,0.35540918,1.0,35.18019,0.83936316,63.196533,0
22639,-0.6010068,1.0,0.5698547,2.1951528,6.6289577,0
22640,-0.8950912,0.0,2.1608505,-2.6889858,9.571253,0
22641,1.0302494,1.0,43.78335,0.67461234,19.06139,0
22642,0.91939145,0.0,0.83234745,-1.5243826,0.028439121,0
22643,-1.8101573,0.0,1.1276147,-0.6437768,1.01462,0
22644,1.5300765,0.0,118.2073,-2.3900545,2.9933434,0
22645,-1.6246157,1.0,1.4926623,-1.6145178,2.5277228,0
22646,2.1857371,0.0,0.0,2.890398,1.038026,0
22647,1.3632306,1.0,19.480566,2.9596348,37.668583,0
22648,-1.9947106,0.0,0.0,2.6178565,1.0238854,0
22649,-1.5199556,1.0,32.82165,0.66113615,17.593508,0
22650,-2.0272975,0.0,0.0,0.022349557,12.466653,0
22651,2.1052825,0.0,0.8695615,-0.0054545645,3.9486253,0
22652,2.1721838,0.0,2.6907783,0.53700143,1.7996821,0
22653,1.4244258,1.0,37.210037,0.14443383,57.508698,0
22654,1.7793105,0.0,92.4167,-3.1040635,18.456882,0
22655,1.7608545,0.0,6.9969554,-0.23134814,1.0743508,0
22656,2.0535946,0.0,0.16376558,-2.9743698,2.7485473,0
22657,1.2474748,0.0,94.768875,-2.4871223,10.046529,0
22658,1.3441101,1.0,59.517693,-2.7141452,86.32155,0
22659,2.4822764,0.0,0.64705026,1.9457278,4.9095507,0
22660,-0.18986714,0.0,52.16956,-2.5623922,45.032818,0
22661,-1.921345,0.0,0.0,0.9350037,23.377466,0
22662,2.3419554,0.0,0.77309924,2.4181845,0.99693954,0
22663,0.34446284,1.0,83.72358,1.5764115,9.258896,0
22664,0.34016606,0.0,0.0,-1.9653746,0.53687745,0
22665,2.0669231,0.0,3.0804846,-2.7724962,2.0909061,0
22666,-2.0452664,0.0,0.3038863,-1.1429245,1.0598336,0
22667,-2.4344957,0.0,0.40122786,3.0069213,3.0271761,0
22668,-1.9634707,1.0,0.0,-0.21240617,80.89582,1
22669,-2.1068318,0.0,0.0,2.3605208,0.90717083,0
22670,-2.2734149,0.0,8.934352,2.9513924,1.8797809,0
22671,1.7506691,0.0,0.0,-1.7518793,0.998262,0
22672,-1.8807691,0.0,0.0,1.5179099,0.15163904,0
22673,1.6657335,0.0,0.0,-1.250495,1.095978,0
22674,-0.3599031,1.0,2.8435702,1.6229178,502.4773,0
22675,0.38105664,1.0,16.133951,-0.9962368,4.411633,0
22676,-2.448002,0.0,0.0,-2.4085765,1.7694271,0
22677,-2.1728358,0.0,0.6321068,-1.2404941,1.0513936,0
22678,2.3749857,0.0,0.8942238,2.9397733,1.2176018,0
22679,-1.8277644,0.0,0.32105142,-0.40695888,5.3709598,0
22680,-0.5957201,0.0,0.44550055,0.08371644,4.649735,0
22681,1.7862566,0.0,1.0132716,-1.9714247,1.3813535,0
22682,-1.6267238,1.0,0.0,2.2496746,4.3455844,0
22683,1.8703829,0.0,0.39927924,-0.6977644,1.2428656,0
22684,-1.0553018,1.0,30.76971,2.8080661,13.785105,0
22685,1.0336174,0.0,1.1434877,-1.832882,14.325549,0
22686,-0.1558898,0.0,185.74985,0.056624644,8.372263,0
22687,1.7439194,0.0,2.674067,-2.681756,2.0762048,0
22688,2.0331006,0.0,3.4953973,0.45646456,2.1589868,0
22689,-0.8465769,0.0,56.599274,-2.210283,4.3689933,0
22690,1.5614121,0.0,0.0,0.43765602,1.3672761,0
22691,-0.60846037,1.0,59.78005,-0.20938133,37.133423,0
22692,-2.0804403,0.0,0.0,-1.0101594,0.46256444,0
22693,0.08896706,0.0,88.865845,-1.404014,15.874908,0
22694,1.0322636,1.0,54.93705,-0.42032772,49.659866,0
22695,-0.1999286,1.0,53.11079,1.0534682,21.875914,0
22696,1.1657029,0.0,1.0917681,1.6080062,0.23741017,0
22697,-1.2970496,1.0,47.400394,0.61739707,55.915134,0
22698,-2.1102602,0.0,0.0,0.04576675,0.85858995,0
22699,-0.16484672,0.0,149.91333,1.0846064,26.989477,0
22700,-3.3635762,0.0,0.0,2.9593487,3.392896,0
22701,0.3270208,0.0,141.38603,2.4881442,15.070205,0
22702,-1.1669884,0.0,258.4372,0.2039765,6.35385,0
22703,-0.73646903,1.0,33.978767,-1.7966014,17.735134,0
22704,1.2695247,0.0,105.862976,-0.8558961,7.111628,0
22705,-1.2323278,1.0,38.603554,1.1346493,23.594088,0
22706,0.07467899,1.0,1.6594182,-1.0814668,79.90433,1
22707,-1.6096091,0.0,31.181839,0.26696786,5.7103276,0
22708,-1.4497131,1.0,51.780773,0.6634372,67.24756,0
22709,1.3452001,0.0,5.0469418,-1.4030788,1.7700946,0
22710,0.57066834,0.0,106.02372,-2.4327004,23.483707,0
22711,-1.9485613,0.0,0.0,-0.248826,0.79481304,0
22712,-1.9656895,0.0,1.5184302,-2.7190182,2.0267527,0
22713,-0.74936736,1.0,39.696857,-1.508255,11.674668,0
22714,-2.1194663,0.0,0.0,-0.7125944,1.2694055,0
22715,0.21368542,1.0,119.70486,-2.8199563,31.791449,0
22716,1.2868358,0.0,31.831871,0.7958401,10.645362,0
22717,2.8705072,0.0,0.6002091,0.8879252,61.87511,0
22718,0.7898795,0.0,6.0044947,0.43618053,6.7066436,0
22719,-1.3914632,0.0,1.4565692,0.4827666,2.739311,0
22720,-2.2485602,0.0,0.0,1.2414182,2.0048091,0
22721,0.3145853,1.0,85.77895,-0.77293706,11.328204,0
22722,1.1353998,0.0,0.0,-1.5809895,1.0441654,0
22723,1.9165062,0.0,0.6420834,-1.4895246,0.7766758,0
22724,2.2983427,0.0,10.890162,0.7218351,1.8521575,0
22725,1.1838993,0.0,0.0,-1.3119495,3.4458435,0
